employerId,Week_Num,Num_of_Employees,Perc_Chg,location,buildingId
425,22,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,44,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,35,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,7,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,3,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,27,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,19,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,47,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,45,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,43,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,12,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,6,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,42,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,65,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,53,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,29,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,59,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,51,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,18,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,8,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,49,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,33,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,4,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,48,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,1,5,0,POINT (-328.8906021165615 1795.1079117198856),946
425,62,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,58,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,57,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,14,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,10,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,25,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,38,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,50,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,11,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,34,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,9,4,0,POINT (-328.8906021165615 1795.1079117198856),946
425,2,4,-20,POINT (-328.8906021165615 1795.1079117198856),946
426,16,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,31,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,35,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,54,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,61,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,15,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,56,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,43,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,62,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,42,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,64,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,14,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,3,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,39,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,55,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,41,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,45,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,4,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,46,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,53,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,7,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,38,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,18,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,30,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,47,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,51,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,49,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,12,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,17,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,11,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,65,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,29,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,48,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,59,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,34,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,26,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,22,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,20,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,32,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,36,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,40,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,6,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,63,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,19,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,1,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,44,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,10,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,13,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,57,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,60,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,5,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,24,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,37,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,28,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,52,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,27,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,2,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,21,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,9,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,25,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,50,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,8,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,58,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,23,4,0,POINT (-904.2325319573049 1335.9506479412894),256
426,33,4,0,POINT (-904.2325319573049 1335.9506479412894),256
427,29,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,56,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,35,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,14,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,46,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,5,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,16,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,55,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,62,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,48,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,63,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,38,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,20,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,7,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,59,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,39,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,36,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,44,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,51,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,64,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,17,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,65,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,1,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,21,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,3,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,15,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,22,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,31,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,8,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,57,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,6,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,11,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,41,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,45,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,52,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,10,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,34,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,26,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,42,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,24,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,54,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,18,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,23,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,12,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,13,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,19,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,37,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,43,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,58,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,32,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,49,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,53,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,60,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,30,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,9,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,27,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,33,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,40,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,4,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,47,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,28,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,50,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,2,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,61,5,0,POINT (-885.2966139548657 1555.9764946386085),315
427,25,5,0,POINT (-885.2966139548657 1555.9764946386085),315
428,16,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,14,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,20,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,28,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,18,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,63,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,5,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,65,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,46,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,36,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,15,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,44,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,54,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,38,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,43,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,17,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,59,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,26,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,39,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,24,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,22,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,57,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,8,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,64,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,10,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,62,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,52,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,45,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,60,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,1,4,0,POINT (1174.5599898893972 3684.5515693344405),323
428,31,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,42,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,27,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,6,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,32,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,51,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,23,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,9,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,7,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,21,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,35,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,29,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,3,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,34,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,56,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,19,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,12,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,11,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,40,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,50,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,48,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,58,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,53,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,37,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,61,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,47,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,41,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,30,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,55,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,25,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,4,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,33,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,2,3,-25,POINT (1174.5599898893972 3684.5515693344405),323
428,13,3,0,POINT (1174.5599898893972 3684.5515693344405),323
428,49,3,0,POINT (1174.5599898893972 3684.5515693344405),323
429,36,5,0,POINT (715.9086691087551 4418.132191398763),964
429,46,5,0,POINT (715.9086691087551 4418.132191398763),964
429,20,5,0,POINT (715.9086691087551 4418.132191398763),964
429,14,5,0,POINT (715.9086691087551 4418.132191398763),964
429,60,5,0,POINT (715.9086691087551 4418.132191398763),964
429,56,5,0,POINT (715.9086691087551 4418.132191398763),964
429,27,5,0,POINT (715.9086691087551 4418.132191398763),964
429,15,5,0,POINT (715.9086691087551 4418.132191398763),964
429,65,5,0,POINT (715.9086691087551 4418.132191398763),964
429,53,5,0,POINT (715.9086691087551 4418.132191398763),964
429,39,5,0,POINT (715.9086691087551 4418.132191398763),964
429,16,5,0,POINT (715.9086691087551 4418.132191398763),964
429,44,5,0,POINT (715.9086691087551 4418.132191398763),964
429,38,5,0,POINT (715.9086691087551 4418.132191398763),964
429,42,5,0,POINT (715.9086691087551 4418.132191398763),964
429,10,5,0,POINT (715.9086691087551 4418.132191398763),964
429,41,5,0,POINT (715.9086691087551 4418.132191398763),964
429,22,5,0,POINT (715.9086691087551 4418.132191398763),964
429,62,5,0,POINT (715.9086691087551 4418.132191398763),964
429,29,5,0,POINT (715.9086691087551 4418.132191398763),964
429,35,5,0,POINT (715.9086691087551 4418.132191398763),964
429,3,5,0,POINT (715.9086691087551 4418.132191398763),964
429,1,6,0,POINT (715.9086691087551 4418.132191398763),964
429,52,5,0,POINT (715.9086691087551 4418.132191398763),964
429,18,5,0,POINT (715.9086691087551 4418.132191398763),964
429,45,5,0,POINT (715.9086691087551 4418.132191398763),964
429,43,5,0,POINT (715.9086691087551 4418.132191398763),964
429,31,5,0,POINT (715.9086691087551 4418.132191398763),964
429,55,5,0,POINT (715.9086691087551 4418.132191398763),964
429,26,5,0,POINT (715.9086691087551 4418.132191398763),964
429,48,5,0,POINT (715.9086691087551 4418.132191398763),964
429,63,5,0,POINT (715.9086691087551 4418.132191398763),964
429,40,5,0,POINT (715.9086691087551 4418.132191398763),964
429,24,5,0,POINT (715.9086691087551 4418.132191398763),964
429,5,5,0,POINT (715.9086691087551 4418.132191398763),964
429,6,5,0,POINT (715.9086691087551 4418.132191398763),964
429,58,5,0,POINT (715.9086691087551 4418.132191398763),964
429,28,5,0,POINT (715.9086691087551 4418.132191398763),964
429,47,5,0,POINT (715.9086691087551 4418.132191398763),964
429,12,5,0,POINT (715.9086691087551 4418.132191398763),964
429,7,5,0,POINT (715.9086691087551 4418.132191398763),964
429,34,5,0,POINT (715.9086691087551 4418.132191398763),964
429,9,5,0,POINT (715.9086691087551 4418.132191398763),964
429,59,5,0,POINT (715.9086691087551 4418.132191398763),964
429,64,5,0,POINT (715.9086691087551 4418.132191398763),964
429,30,5,0,POINT (715.9086691087551 4418.132191398763),964
429,21,5,0,POINT (715.9086691087551 4418.132191398763),964
429,57,5,0,POINT (715.9086691087551 4418.132191398763),964
429,49,5,0,POINT (715.9086691087551 4418.132191398763),964
429,4,5,0,POINT (715.9086691087551 4418.132191398763),964
429,17,5,0,POINT (715.9086691087551 4418.132191398763),964
429,19,5,0,POINT (715.9086691087551 4418.132191398763),964
429,50,5,0,POINT (715.9086691087551 4418.132191398763),964
429,2,5,-16.67,POINT (715.9086691087551 4418.132191398763),964
429,54,5,0,POINT (715.9086691087551 4418.132191398763),964
429,23,5,0,POINT (715.9086691087551 4418.132191398763),964
429,11,5,0,POINT (715.9086691087551 4418.132191398763),964
429,51,5,0,POINT (715.9086691087551 4418.132191398763),964
429,61,5,0,POINT (715.9086691087551 4418.132191398763),964
429,25,5,0,POINT (715.9086691087551 4418.132191398763),964
429,37,5,0,POINT (715.9086691087551 4418.132191398763),964
429,33,5,0,POINT (715.9086691087551 4418.132191398763),964
429,13,5,0,POINT (715.9086691087551 4418.132191398763),964
429,32,5,0,POINT (715.9086691087551 4418.132191398763),964
429,8,5,0,POINT (715.9086691087551 4418.132191398763),964
430,62,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,44,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,42,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,38,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,46,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,22,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,48,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,65,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,20,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,39,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,3,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,53,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,15,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,11,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,52,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,28,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,17,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,41,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,14,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,59,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,63,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,24,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,56,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,60,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,16,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,13,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,21,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,45,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,43,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,40,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,58,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,35,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,34,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,10,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,29,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,32,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,7,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,51,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,64,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,23,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,47,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,12,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,4,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,2,1,-50,POINT (707.1111664944394 2001.4772026036535),304
430,26,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,55,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,50,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,36,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,1,2,0,POINT (707.1111664944394 2001.4772026036535),304
430,19,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,49,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,33,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,6,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,31,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,9,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,37,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,54,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,30,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,25,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,5,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,61,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,27,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,18,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,57,1,0,POINT (707.1111664944394 2001.4772026036535),304
430,8,1,0,POINT (707.1111664944394 2001.4772026036535),304
431,24,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,15,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,11,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,38,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,40,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,46,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,14,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,52,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,10,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,21,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,39,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,22,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,60,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,29,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,35,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,59,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,13,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,45,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,48,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,56,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,17,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,31,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,28,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,62,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,32,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,20,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,63,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,44,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,16,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,37,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,47,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,23,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,65,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,4,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,50,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,34,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,25,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,1,2,0,POINT (-294.35496310306917 1795.1079117198856),946
431,7,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,53,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,64,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,5,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,19,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,33,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,43,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,49,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,41,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,55,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,2,1,-50,POINT (-294.35496310306917 1795.1079117198856),946
431,3,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,8,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,30,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,51,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,12,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,27,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,6,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,61,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,9,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,36,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,54,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,57,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,26,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,58,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,18,1,0,POINT (-294.35496310306917 1795.1079117198856),946
431,42,1,0,POINT (-294.35496310306917 1795.1079117198856),946
432,14,4,0,POINT (991.3270590871906 4100.917174659022),142
432,32,4,0,POINT (991.3270590871906 4100.917174659022),142
432,59,4,0,POINT (991.3270590871906 4100.917174659022),142
432,62,4,0,POINT (991.3270590871906 4100.917174659022),142
432,35,4,0,POINT (991.3270590871906 4100.917174659022),142
432,39,4,0,POINT (991.3270590871906 4100.917174659022),142
432,13,4,0,POINT (991.3270590871906 4100.917174659022),142
432,17,4,0,POINT (991.3270590871906 4100.917174659022),142
432,63,4,0,POINT (991.3270590871906 4100.917174659022),142
432,64,4,0,POINT (991.3270590871906 4100.917174659022),142
432,21,4,0,POINT (991.3270590871906 4100.917174659022),142
432,10,4,0,POINT (991.3270590871906 4100.917174659022),142
432,38,4,0,POINT (991.3270590871906 4100.917174659022),142
432,43,4,0,POINT (991.3270590871906 4100.917174659022),142
432,1,4,0,POINT (991.3270590871906 4100.917174659022),142
432,44,4,0,POINT (991.3270590871906 4100.917174659022),142
