employerId,Yr_Month,Num_of_Employees,location,buildingId
837,2022-04,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2022-05,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2022-06,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2022-07,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2022-08,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2022-09,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2022-10,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2022-11,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2022-12,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2023-01,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2023-02,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2023-03,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2023-04,6,POINT (-2236.8263209885145 5274.27538066303),17
837,2023-05,6,POINT (-2236.8263209885145 5274.27538066303),17
838,2022-03,6,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-04,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-05,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-06,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-07,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-08,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-09,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-10,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-11,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2022-12,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2023-01,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2023-02,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2023-03,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2023-04,4,POINT (-1403.8103454524935 4457.26433207949),422
838,2023-05,4,POINT (-1403.8103454524935 4457.26433207949),422
839,2022-03,3,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-04,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-05,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-06,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-07,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-08,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-09,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-10,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-11,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2022-12,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2023-01,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2023-02,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2023-03,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2023-04,1,POINT (-1567.7082661009404 4491.2624087298655),162
839,2023-05,1,POINT (-1567.7082661009404 4491.2624087298655),162
840,2022-03,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-04,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-05,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-06,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-07,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-08,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-09,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-10,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-11,3,POINT (-1771.452216635636 4258.263943913515),917
840,2022-12,3,POINT (-1771.452216635636 4258.263943913515),917
840,2023-01,3,POINT (-1771.452216635636 4258.263943913515),917
840,2023-02,3,POINT (-1771.452216635636 4258.263943913515),917
840,2023-03,3,POINT (-1771.452216635636 4258.263943913515),917
840,2023-04,3,POINT (-1771.452216635636 4258.263943913515),917
840,2023-05,3,POINT (-1771.452216635636 4258.263943913515),917
841,2022-03,6,POINT (-1771.452216635636 4386.238292917949),917
841,2022-04,5,POINT (-1771.452216635636 4386.238292917949),917
841,2022-05,5,POINT (-1771.452216635636 4386.238292917949),917
841,2022-06,5,POINT (-1771.452216635636 4386.238292917949),917
841,2022-07,5,POINT (-1771.452216635636 4386.238292917949),917
841,2022-08,5,POINT (-1771.452216635636 4386.238292917949),917
841,2022-09,5,POINT (-1771.452216635636 4386.238292917949),917
841,2022-10,5,POINT (-1771.452216635636 4386.238292917949),917
841,2022-11,5,POINT (-1771.452216635636 4386.238292917949),917
841,2022-12,5,POINT (-1771.452216635636 4386.238292917949),917
841,2023-01,5,POINT (-1771.452216635636 4386.238292917949),917
841,2023-02,5,POINT (-1771.452216635636 4386.238292917949),917
841,2023-03,5,POINT (-1771.452216635636 4386.238292917949),917
841,2023-04,5,POINT (-1771.452216635636 4386.238292917949),917
841,2023-05,5,POINT (-1771.452216635636 4386.238292917949),917
842,2022-03,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-04,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-05,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-06,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-07,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-08,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-09,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-10,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-11,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2022-12,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2023-01,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2023-02,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2023-03,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2023-04,3,POINT (-692.7127197082955 5040.3388326223985),773
842,2023-05,3,POINT (-692.7127197082955 5040.3388326223985),773
843,2022-03,6,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-04,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-05,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-06,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-07,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-08,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-09,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-10,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-11,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2022-12,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2023-01,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2023-02,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2023-03,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2023-04,4,POINT (-2330.4222998927135 2944.7204566724226),869
843,2023-05,4,POINT (-2330.4222998927135 2944.7204566724226),869
844,2022-03,2,POINT (-836.719215114457 4482.040750623393),86
844,2022-04,1,POINT (-836.719215114457 4482.040750623393),86
844,2022-05,1,POINT (-836.719215114457 4482.040750623393),86
844,2022-06,1,POINT (-836.719215114457 4482.040750623393),86
844,2022-07,1,POINT (-836.719215114457 4482.040750623393),86
844,2022-08,1,POINT (-836.719215114457 4482.040750623393),86
844,2022-09,1,POINT (-836.719215114457 4482.040750623393),86
844,2022-10,1,POINT (-836.719215114457 4482.040750623393),86
844,2022-11,1,POINT (-836.719215114457 4482.040750623393),86
844,2022-12,1,POINT (-836.719215114457 4482.040750623393),86
844,2023-01,1,POINT (-836.719215114457 4482.040750623393),86
844,2023-02,1,POINT (-836.719215114457 4482.040750623393),86
844,2023-03,1,POINT (-836.719215114457 4482.040750623393),86
844,2023-04,1,POINT (-836.719215114457 4482.040750623393),86
844,2023-05,1,POINT (-836.719215114457 4482.040750623393),86
845,2022-03,5,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-04,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-05,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-06,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-07,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-08,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-09,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-10,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-11,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2022-12,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2023-01,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2023-02,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2023-03,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2023-04,4,POINT (-2363.1419320065197 2673.8808116595965),373
845,2023-05,4,POINT (-2363.1419320065197 2673.8808116595965),373
846,2022-03,2,POINT (-996.7808287569317 4750.184044489247),966
846,2022-04,1,POINT (-996.7808287569317 4750.184044489247),966
846,2022-05,1,POINT (-996.7808287569317 4750.184044489247),966
846,2022-06,1,POINT (-996.7808287569317 4750.184044489247),966
846,2022-07,1,POINT (-996.7808287569317 4750.184044489247),966
846,2022-08,1,POINT (-996.7808287569317 4750.184044489247),966
846,2022-09,1,POINT (-996.7808287569317 4750.184044489247),966
846,2022-10,1,POINT (-996.7808287569317 4750.184044489247),966
846,2022-11,1,POINT (-996.7808287569317 4750.184044489247),966
846,2022-12,1,POINT (-996.7808287569317 4750.184044489247),966
846,2023-01,1,POINT (-996.7808287569317 4750.184044489247),966
846,2023-02,1,POINT (-996.7808287569317 4750.184044489247),966
846,2023-03,1,POINT (-996.7808287569317 4750.184044489247),966
846,2023-04,1,POINT (-996.7808287569317 4750.184044489247),966
846,2023-05,1,POINT (-996.7808287569317 4750.184044489247),966
847,2022-03,6,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-04,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-05,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-06,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-07,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-08,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-09,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-10,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-11,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2022-12,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2023-01,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2023-02,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2023-03,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2023-04,5,POINT (-1680.9362530924764 4258.263943913515),917
847,2023-05,5,POINT (-1680.9362530924764 4258.263943913515),917
848,2022-03,2,POINT (-468.02948129574554 4779.921390126033),121
848,2022-04,2,POINT (-468.02948129574554 4779.921390126033),121
848,2022-05,1,POINT (-468.02948129574554 4779.921390126033),121
848,2022-06,1,POINT (-468.02948129574554 4779.921390126033),121
848,2022-07,1,POINT (-468.02948129574554 4779.921390126033),121
848,2022-08,1,POINT (-468.02948129574554 4779.921390126033),121
848,2022-09,1,POINT (-468.02948129574554 4779.921390126033),121
848,2022-10,1,POINT (-468.02948129574554 4779.921390126033),121
848,2022-11,1,POINT (-468.02948129574554 4779.921390126033),121
848,2022-12,1,POINT (-468.02948129574554 4779.921390126033),121
848,2023-01,1,POINT (-468.02948129574554 4779.921390126033),121
848,2023-02,1,POINT (-468.02948129574554 4779.921390126033),121
848,2023-03,1,POINT (-468.02948129574554 4779.921390126033),121
848,2023-04,1,POINT (-468.02948129574554 4779.921390126033),121
848,2023-05,1,POINT (-468.02948129574554 4779.921390126033),121
849,2022-03,3,POINT (-2231.66793504236 2598.728790351024),426
849,2022-04,2,POINT (-2231.66793504236 2598.728790351024),426
849,2022-05,2,POINT (-2231.66793504236 2598.728790351024),426
849,2022-06,2,POINT (-2231.66793504236 2598.728790351024),426
849,2022-07,2,POINT (-2231.66793504236 2598.728790351024),426
849,2022-08,2,POINT (-2231.66793504236 2598.728790351024),426
849,2022-09,2,POINT (-2231.66793504236 2598.728790351024),426
849,2022-10,2,POINT (-2231.66793504236 2598.728790351024),426
849,2022-11,2,POINT (-2231.66793504236 2598.728790351024),426
849,2022-12,2,POINT (-2231.66793504236 2598.728790351024),426
849,2023-01,2,POINT (-2231.66793504236 2598.728790351024),426
849,2023-02,2,POINT (-2231.66793504236 2598.728790351024),426
849,2023-03,2,POINT (-2231.66793504236 2598.728790351024),426
849,2023-04,2,POINT (-2231.66793504236 2598.728790351024),426
849,2023-05,2,POINT (-2231.66793504236 2598.728790351024),426
850,2022-03,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-04,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-05,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-06,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-07,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-08,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-09,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-10,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-11,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2022-12,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2023-01,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2023-02,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2023-03,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2023-04,4,POINT (-2364.178807858101 5198.1957151603365),485
850,2023-05,4,POINT (-2364.178807858101 5198.1957151603365),485
851,2022-03,8,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-04,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-05,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-06,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-07,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-08,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-09,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-10,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-11,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2022-12,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2023-01,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2023-02,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2023-03,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2023-04,3,POINT (-1398.3957137180148 4280.0291470642405),544
851,2023-05,3,POINT (-1398.3957137180148 4280.0291470642405),544
852,2022-03,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-04,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-05,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-06,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-07,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-08,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-09,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-10,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-11,4,POINT (-820.4751468446739 4770.301635511239),474
852,2022-12,4,POINT (-820.4751468446739 4770.301635511239),474
852,2023-01,4,POINT (-820.4751468446739 4770.301635511239),474
852,2023-02,4,POINT (-820.4751468446739 4770.301635511239),474
852,2023-03,4,POINT (-820.4751468446739 4770.301635511239),474
852,2023-04,4,POINT (-820.4751468446739 4770.301635511239),474
852,2023-05,4,POINT (-820.4751468446739 4770.301635511239),474
853,2022-03,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-04,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-05,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-06,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-07,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-08,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-09,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-10,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-11,4,POINT (-811.6790007765514 4695.717947460926),549
853,2022-12,4,POINT (-811.6790007765514 4695.717947460926),549
853,2023-01,4,POINT (-811.6790007765514 4695.717947460926),549
853,2023-02,4,POINT (-811.6790007765514 4695.717947460926),549
853,2023-03,4,POINT (-811.6790007765514 4695.717947460926),549
853,2023-04,4,POINT (-811.6790007765514 4695.717947460926),549
853,2023-05,4,POINT (-811.6790007765514 4695.717947460926),549
854,2022-03,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-04,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-05,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-06,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-07,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-08,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-09,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-10,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-11,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2022-12,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2023-01,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2023-02,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2023-03,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2023-04,3,POINT (-2107.0655661560804 4184.061539506543),446
854,2023-05,3,POINT (-2107.0655661560804 4184.061539506543),446
855,2022-03,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-04,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-05,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-06,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-07,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-08,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-09,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-10,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-11,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2022-12,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2023-01,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2023-02,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2023-03,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2023-04,5,POINT (-784.6236528229551 4940.6907489765335),375
855,2023-05,5,POINT (-784.6236528229551 4940.6907489765335),375
856,2022-03,5,POINT (-468.02948129574554 4846.264154979615),121
856,2022-04,3,POINT (-468.02948129574554 4846.264154979615),121
856,2022-05,3,POINT (-468.02948129574554 4846.264154979615),121
856,2022-06,3,POINT (-468.02948129574554 4846.264154979615),121
856,2022-07,3,POINT (-468.02948129574554 4846.264154979615),121
856,2022-08,3,POINT (-468.02948129574554 4846.264154979615),121
856,2022-09,3,POINT (-468.02948129574554 4846.264154979615),121
856,2022-10,3,POINT (-468.02948129574554 4846.264154979615),121
856,2022-11,3,POINT (-468.02948129574554 4846.264154979615),121
856,2022-12,3,POINT (-468.02948129574554 4846.264154979615),121
856,2023-01,3,POINT (-468.02948129574554 4846.264154979615),121
856,2023-02,3,POINT (-468.02948129574554 4846.264154979615),121
856,2023-03,3,POINT (-468.02948129574554 4846.264154979615),121
856,2023-04,3,POINT (-468.02948129574554 4846.264154979615),121
856,2023-05,3,POINT (-468.02948129574554 4846.264154979615),121
857,2022-03,6,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-04,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-05,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-06,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-07,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-08,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-09,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-10,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-11,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2022-12,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2023-01,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2023-02,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2023-03,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2023-04,5,POINT (-1096.0839701505342 4912.223245927846),190
857,2023-05,5,POINT (-1096.0839701505342 4912.223245927846),190
859,2022-03,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-04,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-05,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-06,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-07,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-08,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-09,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-10,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-11,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2022-12,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2023-01,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2023-02,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2023-03,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2023-04,5,POINT (-1684.5679842891263 3880.0711276345087),238
859,2023-05,5,POINT (-1684.5679842891263 3880.0711276345087),238
860,2022-03,2,POINT (-836.8537841209326 4575.535706396641),132
860,2022-04,1,POINT (-836.8537841209326 4575.535706396641),132
860,2022-05,1,POINT (-836.8537841209326 4575.535706396641),132
860,2022-06,1,POINT (-836.8537841209326 4575.535706396641),132
860,2022-07,1,POINT (-836.8537841209326 4575.535706396641),132
860,2022-08,1,POINT (-836.8537841209326 4575.535706396641),132
860,2022-09,1,POINT (-836.8537841209326 4575.535706396641),132
860,2022-10,1,POINT (-836.8537841209326 4575.535706396641),132
860,2022-11,1,POINT (-836.8537841209326 4575.535706396641),132
860,2022-12,1,POINT (-836.8537841209326 4575.535706396641),132
860,2023-01,1,POINT (-836.8537841209326 4575.535706396641),132
860,2023-02,1,POINT (-836.8537841209326 4575.535706396641),132
860,2023-03,1,POINT (-836.8537841209326 4575.535706396641),132
860,2023-04,1,POINT (-836.8537841209326 4575.535706396641),132
860,2023-05,1,POINT (-836.8537841209326 4575.535706396641),132
861,2022-03,4,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-04,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-05,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-06,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-07,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-08,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-09,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-10,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-11,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2022-12,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2023-01,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2023-02,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2023-03,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2023-04,2,POINT (-2235.2922404843403 5106.71812915923),151
861,2023-05,2,POINT (-2235.2922404843403 5106.71812915923),151
862,2022-03,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-04,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-05,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-06,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-07,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-08,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-09,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-10,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-11,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2022-12,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2023-01,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2023-02,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2023-03,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2023-04,3,POINT (-1475.3580476204697 4473.948598738494),578
862,2023-05,3,POINT (-1475.3580476204697 4473.948598738494),578
863,2022-03,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-04,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-05,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-06,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-07,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-08,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-09,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-10,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-11,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2022-12,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2023-01,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2023-02,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2023-03,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2023-04,4,POINT (-1967.8258905516104 4254.2510682971215),93
863,2023-05,4,POINT (-1967.8258905516104 4254.2510682971215),93
864,2022-03,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-04,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-05,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-06,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-07,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-08,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-09,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-10,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-11,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2022-12,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2023-01,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2023-02,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2023-03,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2023-04,3,POINT (-1885.1886006319482 4569.0851981845035),118
864,2023-05,3,POINT (-1885.1886006319482 4569.0851981845035),118
865,2022-03,8,POINT (-1968.219929915483 4032.689324603983),862
865,2022-04,5,POINT (-1968.219929915483 4032.689324603983),862
865,2022-05,5,POINT (-1968.219929915483 4032.689324603983),862
865,2022-06,5,POINT (-1968.219929915483 4032.689324603983),862
865,2022-07,5,POINT (-1968.219929915483 4032.689324603983),862
865,2022-08,5,POINT (-1968.219929915483 4032.689324603983),862
865,2022-09,5,POINT (-1968.219929915483 4032.689324603983),862
865,2022-10,5,POINT (-1968.219929915483 4032.689324603983),862
865,2022-11,5,POINT (-1968.219929915483 4032.689324603983),862
865,2022-12,5,POINT (-1968.219929915483 4032.689324603983),862
865,2023-01,5,POINT (-1968.219929915483 4032.689324603983),862
865,2023-02,5,POINT (-1968.219929915483 4032.689324603983),862
865,2023-03,5,POINT (-1968.219929915483 4032.689324603983),862
865,2023-04,5,POINT (-1968.219929915483 4032.689324603983),862
865,2023-05,5,POINT (-1968.219929915483 4032.689324603983),862
866,2022-03,2,POINT (-1496.9713369216481 4493.171613333192),578
866,2022-04,2,POINT (-1496.9713369216481 4493.171613333192),578
866,2022-05,2,POINT (-1496.9713369216481 4493.171613333192),578
866,2022-06,2,POINT (-1496.9713369216481 4493.171613333192),578
866,2022-07,2,POINT (-1496.9713369216481 4493.171613333192),578
866,2022-08,2,POINT (-1496.9713369216481 4493.171613333192),578
